0.15	0.0015625	0.259375
0.175	0.0015625	0.325
0.2	0.0015625	0.396875
0.225	0.0015625	0.475
0.25	0.0015625	0.559375
0.275	0.0015625	0.65
0.3	0.0015625	0.746875
0.325	0.0015625	0.85
0.35	0.0015625	0.959375
0.375	0.0015625	1.075
0.4	0.0015625	1.19688
0.425	0.0015625	1.325
0.45	0.0015625	1.45938
0.475	0.0015625	1.6
0.5	0.0015625	1.74687
0.525	0.0015625	1.9
0.55	0.0015625	2.05938
0.575	0.0015625	2.225
0.6	0.0015625	2.39688
0.625	0.0015625	2.575
0.65	0.0015625	2.75937
0.675	0.0015625	2.95
0.7	0.0015625	3.14688
0.725	0.0015625	3.35
0.75	0.0015625	3.55938
0.775	0.0015625	3.775
0.8	0.0015625	3.99688
0.825	0.0015625	4.225
0.85	0.0015625	4.45938
0.875	0.0015625	4.7
0.9	0.0015625	4.94379
0.925	0.0015625	5.18458
0.95	0.0015625	5.40076
0.975	0.0015625	5.55533
1	0.0015625	5.58041
0	0.001875	0.00312955
0.025	0.001875	0.0280513
0.05	0.001875	0.062435
0.075	0.001875	0.105394
0.1	0.001875	0.156348
0.125	0.001875	0.21502
0.15	0.001875	0.28125
0.175	0.001875	0.355
0.2	0.001875	0.43625
0.225	0.001875	0.525
0.25	0.001875	0.62125
0.275	0.001875	0.725
0.3	0.001875	0.83625
0.325	0.001875	0.955
0.35	0.001875	1.08125
0.375	0.001875	1.215
0.4	0.001875	1.35625
0.425	0.001875	1.505
0.45	0.001875	1.66125
0.475	0.001875	1.825
0.5	0.001875	1.99625
0.525	0.001875	2.175
0.55	0.001875	2.36125
0.575	0.001875	2.555
0.6	0.001875	2.75625
0.625	0.001875	2.965
0.65	0.001875	3.18125
0.675	0.001875	3.405
0.7	0.001875	3.63625
0.725	0.001875	3.875
0.75	0.001875	4.12125
0.775	0.001875	4.375
0.8	0.001875	4.63625
0.825	0.001875	4.905
0.85	0.001875	5.18125
0.875	0.001875	5.46346
0.9	0.001875	5.74854
0.925	0.001875	6.02415
0.95	0.001875	6.2687
0.975	0.001875	6.43746
1	0.001875	6.46255
0	0.0021875	0.00413566
0.025	0.0021875	0.0290323
0.05	0.0021875	0.0648475
0.075	0.0021875	0.110642
0.1	0.0021875	0.165832
0.125	0.0021875	0.230049
0.15	0.0021875	0.303135
0.175	0.0021875	0.385
0.2	0.0021875	0.475625
0.225	0.0021875	0.575
0.25	0.0021875	0.683125
0.275	0.0021875	0.8
0.3	0.0021875	0.925625
0.325	0.0021875	1.06
0.35	0.0021875	1.20312
0.375	0.0021875	1.355
0.4	0.0021875	1.51563
0.425	0.0021875	1.685
0.45	0.0021875	1.86313
0.475	0.0021875	2.05
0.5	0.0021875	2.24562
0.525	0.0021875	2.45
0.55	0.0021875	2.66313
0.575	0.0021875	2.885
0.6	0.0021875	3.11562
0.625	0.0021875	3.355
0.65	0.0021875	3.60312
0.675	0.0021875	3.86
0.7	0.0021875	4.12563
0.725	0.0021875	4.4
0.75	0.0021875	4.68313
0.775	0.0021875	4.975
0.8	0.0021875	5.27562
0.825	0.0021875	5.585
0.85	0.0021875	5.90235
0.875	0.0021875	6.22614
0.9	0.0021875	6.54943
0.925	0.0021875	6.85987
0.95	0.0021875	7.12893
0.975	0.0021875	7.31188
1	0.0021875	7.33699
0	0.0025	0.00524776
0.025	0.0025	0.0301166
0.05	0.0025	0.0673369
0.075	0.0025	0.115965
0.1	0.0025	0.175345
0.125	0.0025	0.245108
0.15	0.0025	0.325025
0.175	0.0025	0.415005
0.2	0.0025	0.515
0.225	0.0025	0.625
0.25	0.0025	0.745
0.275	0.0025	0.875
0.3	0.0025	1.015
0.325	0.0025	1.165
0.35	0.0025	1.325
0.375	0.0025	1.495
0.4	0.0025	1.675
0.425	0.0025	1.865
0.45	0.0025	2.065
0.475	0.0025	2.275
0.5	0.0025	2.495
0.525	0.0025	2.725
0.55	0.0025	2.965
0.575	0.0025	3.215
0.6	0.0025	3.475
0.625	0.0025	3.745
0.65	0.0025	4.025
0.675	0.0025	4.315
0.7	0.0025	4.615
0.725	0.0025	4.925
0.75	0.0025	5.245
0.775	0.0025	5.575
0.8	0.0025	5.915
0.825	0.0025	6.26461
0.85	0.0025	6.62307
0.875	0.0025	6.98652
0.9	0.0025	7.34801
0.925	0.0025	7.6898
0.95	0.0025	7.98337
0.975	0.0025	8.17858
1	0.0025	8.20371
0	0.0028125	0.00645368
0.025	0.0028125	0.0312923
0.05	0.0028125	0.0699155
0.075	0.0028125	0.121341
0.1	0.0028125	0.184911
0.125	0.0028125	0.260185
0.15	0.0028125	0.346932
0.175	0.0028125	0.445012
0.2	0.0028125	0.554377
0.225	0.0028125	0.675
0.25	0.0028125	0.806875
0.275	0.0028125	0.95
0.3	0.0028125	1.10438
0.325	0.0028125	1.27
0.35	0.0028125	1.44688
0.375	0.0028125	1.635
0.4	0.0028125	1.83438
0.425	0.0028125	2.045
0.45	0.0028125	2.26687
0.475	0.0028125	2.5
0.5	0.0028125	2.74437
0.525	0.0028125	3
0.55	0.0028125	3.26687
0.575	0.0028125	3.545
0.6	0.0028125	3.83437
0.625	0.0028125	4.135
0.65	0.0028125	4.44687
0.675	0.0028125	4.77
0.7	0.0028125	5.10437
0.725	0.0028125	5.45
0.75	0.0028125	5.80687
0.775	0.0028125	6.175
0.8	0.0028125	6.55418
0.825	0.0028125	6.94404
0.85	0.0028125	7.34244
0.875	0.0028125	7.74554
0.9	0.0028125	8.14254
0.925	0.0028125	8.51569
0.95	0.0028125	8.83107
0.975	0.0028125	9.03854
1	0.0028125	9.06368
0	0.003125	0.00775345
0.025	0.003125	0.0325596
0.05	0.003125	0.0725667
0.075	0.003125	0.126788
0.1	0.003125	0.194513
0.125	0.003125	0.275296
0.15	0.003125	0.368849
0.175	0.003125	0.475029
0.2	0.003125	0.593756
0.225	0.003125	0.725001
0.25	0.003125	0.86875
0.275	0.003125	1.025
0.3	0.003125	1.19375
0.325	0.003125	1.375
0.35	0.003125	1.56875
0.375	0.003125	1.775
0.4	0.003125	1.99375
0.425	0.003125	2.225
0.45	0.003125	2.46875
0.475	0.003125	2.725
0.5	0.003125	2.99375
0.525	0.003125	3.275
0.55	0.003125	3.56875
0.575	0.003125	3.875
0.6	0.003125	4.19375
0.625	0.003125	4.525
0.65	0.003125	4.86875
0.675	0.003125	5.225
0.7	0.003125	5.59375
0.725	0.003125	5.975
0.75	0.003125	6.36875
0.775	0.003125	6.7749
0.8	0.003125	7.19327
0.825	0.003125	7.62269
0.85	0.003125	8.06104
0.875	0.003125	8.50186
0.9	0.003125	8.93436
0.925	0.003125	9.33618
0.95	0.003125	9.67336
0.975	0.003125	9.89175
1	0.003125	9.91691
0	0.0034375	0.00913856
0.025	0.0034375	0.0339101
0.05	0.0034375	0.075299
0.075	0.0034375	0.13229
0.1	0.0034375	0.204167
0.125	0.0034375	0.290431
0.15	0.0034375	0.390788
0.175	0.0034375	0.505052
0.2	0.0034375	0.63314
0.225	0.0034375	0.775003
0.25	0.0034375	0.930626
0.275	0.0034375	1.1
0.3	0.0034375	1.28313
0.325	0.0034375	1.48
0.35	0.0034375	1.69063
0.375	0.0034375	1.915
0.4	0.0034375	2.15312
0.425	0.0034375	2.405
0.45	0.0034375	2.67062
0.475	0.0034375	2.95
0.5	0.0034375	3.24312
0.525	0.0034375	3.55
0.55	0.0034375	3.87062
0.575	0.0034375	4.205
0.6	0.0034375	4.55312
0.625	0.0034375	4.915
0.65	0.0034375	5.29062
0.675	0.0034375	5.68
0.7	0.0034375	6.08312
0.725	0.0034375	6.5
0.75	0.0034375	6.93058
0.775	0.0034375	7.37476
0.8	0.0034375	7.83192
0.825	0.0034375	8.3009
0.85	0.0034375	8.7779
0.875	0.0034375	9.25645
0.9	0.0034375	9.72214
0.925	0.0034375	10.1526
0.95	0.0034375	10.5096
0.975	0.0034375	10.7389
1	0.0034375	10.7641
0	0.00375	0.010609
0.025	0.00375	0.0353438
0.05	0.00375	0.0781
0.075	0.00375	0.137858
0.1	0.00375	0.21386
0.125	0.00375	0.305603
0.15	0.00375	0.412742
0.175	0.00375	0.535089
0.2	0.00375	0.672528
0.225	0.00375	0.825008
0.25	0.00375	0.992502
0.275	0.00375	1.175
0.3	0.00375	1.3725
0.325	0.00375	1.585
0.35	0.00375	1.8125
0.375	0.00375	2.055
0.4	0.00375	2.3125
0.425	0.00375	2.585
0.45	0.00375	2.8725
0.475	0.00375	3.175
0.5	0.00375	3.4925
0.525	0.00375	3.825
0.55	0.00375	4.1725
0.575	0.00375	4.535
0.6	0.00375	4.9125
0.625	0.00375	5.305
0.65	0.00375	5.7125
0.675	0.00375	6.135
0.7	0.00375	6.5725
0.725	0.00375	7.02498
0.75	0.00375	7.49238
0.775	0.00375	7.97437
0.8	0.00375	8.47033
0.825	0.00375	8.97803
0.85	0.00375	9.49368
0.875	0.00375	10.0081
0.9	0.00375	10.507
0.925	0.00375	10.964
0.95	0.00375	11.3408
0.975	0.00375	11.5799
1	0.00375	11.6051
0	0.0040625	0.0121585
0.025	0.0040625	0.0368545
0.05	0.0040625	0.080976
0.075	0.0040625	0.14348
0.1	0.0040625	0.223605
0.125	0.0040625	0.320801
0.15	0.0040625	0.434721
0.175	0.0040625	0.565135
0.2	0.0040625	0.711924
0.225	0.0040625	0.875015
0.25	0.0040625	1.05438
0.275	0.0040625	1.25
0.3	0.0040625	1.46188
0.325	0.0040625	1.69
0.35	0.0040625	1.93438
0.375	0.0040625	2.195
0.4	0.0040625	2.47187
0.425	0.0040625	2.765
0.45	0.0040625	3.07437
0.475	0.0040625	3.4
0.5	0.0040625	3.74187
0.525	0.0040625	4.1
0.55	0.0040625	4.47437
0.575	0.0040625	4.865
0.6	0.0040625	5.27187
0.625	0.0040625	5.695
0.65	0.0040625	6.13437
0.675	0.0040625	6.59
0.7	0.0040625	7.06186
0.725	0.0040625	7.54994
0.75	0.0040625	8.05405
0.775	0.0040625	8.57386
